read_uid	y_sim	anomaly_score	iso_label
NC_039553.1_11593_12102_9:0:0_6:0:0_13a/F	0	0.5241801064663515	1
NC_039553.1_11603_12010_4:0:0_6:0:0_32e/F	0	0.3483616487763405	1
NC_039553.1_11604_12080_9:0:0_5:0:0_b74/F	0	0.4351407052684948	1
NC_039553.1_11194_11753_9:0:0_9:0:0_5f8/R	0	0.40959828485665284	1
NC_039553.1_11295_11754_11:0:0_6:0:0_1270/R	0	0.35133332736316475	1
NC_039553.1_11599_12113_5:0:0_11:0:0_5b9/F	0	0.519585017546413	1
NC_039553.1_11262_11755_7:0:0_7:0:0_2287/R	0	0.4585093966640642	1
NC_039553.1_11607_12123_14:0:0_8:0:0_863/F	0	0.5009101417263444	1
NC_039553.1_11607_12195_4:0:0_5:0:0_18a1/F	0	0.40962013858632895	1
NC_039553.1_11176_11756_1:0:0_9:0:0_206c/R	0	0.40962013858632895	1
NC_039553.1_11608_12133_8:0:0_10:0:0_cb9/F	0	0.354202355895186	1
NC_039553.1_11608_12084_6:0:0_3:0:0_1f4d/F	0	0.3513520724210575	1
NC_039553.1_11609_12091_8:0:0_7:0:0_daf/F	0	0.3513520724210575	1
NC_039553.1_11610_12066_12:0:0_4:0:0_1e85/F	0	0.36857254893217245	1
NC_039553.1_11193_11759_8:0:0_5:0:0_1bfa/R	0	0.36857254893217245	1
NC_039553.1_11197_11760_10:0:0_13:0:0_2392/R	0	0.36857254893217245	1
NC_039553.1_11267_11761_9:0:0_10:0:0_c59/R	0	0.3513520724210575	1
NC_039553.1_11614_12122_5:0:0_5:0:0_a89/F	0	0.3513520724210575	1
NC_039553.1_11614_12099_10:0:0_8:0:0_1e5a/F	0	0.4133892792037728	1
NC_039553.1_11364_11765_8:0:0_9:0:0_1e14/R	0	0.3513520724210575	1
NC_039553.1_11297_11766_16:0:0_9:0:0_837/R	0	0.49809956603400385	1
NC_039553.1_11211_11768_9:0:0_10:0:0_6a7/R	0	0.3513520724210575	1
NC_039553.1_11620_12158_3:0:0_8:0:0_58a/F	0	0.3513520724210575	1
NC_039553.1_11621_12135_8:0:0_7:0:0_857/F	0	0.3513520724210575	1
NC_039553.1_11290_11770_6:0:0_5:0:0_c0d/R	0	0.3513520724210575	1
NC_039553.1_11278_11770_12:0:0_9:0:0_c40/R	0	0.34619510584641483	1
NC_039553.1_11371_11770_15:0:0_2:0:0_125d/R	0	0.3513520724210575	1
NC_039553.1_11622_12169_12:0:0_10:0:0_1d86/F	0	0.3950819802688987	1
NC_039553.1_11622_12169_3:0:0_12:0:0_22e1/F	0	0.36857254893217245	1
NC_039553.1_11239_11771_11:0:0_8:0:0_1a16/R	0	0.3644171016454537	1
NC_039553.1_11623_12163_4:0:0_5:0:0_55b/F	0	0.36857254893217245	1
NC_039553.1_11384_11772_5:0:0_11:0:0_1d96/R	0	0.36857254893217245	1
NC_039553.1_11624_12102_6:0:0_12:0:0_15b6/F	0	0.3513520724210575	1
NC_039553.1_11278_11774_9:0:0_8:0:0_14b2/R	0	0.36857254893217245	1
NC_039553.1_11626_12067_6:0:0_7:0:0_2366/F	0	0.3513520724210575	1
NC_039553.1_11267_11776_7:0:0_6:0:0_17f/R	0	0.3484920515926947	1
NC_039553.1_11263_11776_7:0:0_6:0:0_190c/R	0	0.3513520724210575	1
NC_039553.1_11628_12200_4:0:0_7:0:0_ad5/F	0	0.40962013858632895	1
NC_039553.1_11323_11777_8:0:0_6:0:0_1998/R	0	0.40962013858632895	1
NC_039553.1_11629_12118_7:0:0_7:0:0_15d/F	0	0.4469352664173387	1
NC_039553.1_11309_11778_2:0:0_11:0:0_147d/R	0	0.5084039052938351	1
NC_039553.1_11334_11778_5:0:0_7:0:0_26f3/R	0	0.4418567908022325	1
NC_039553.1_11630_12152_9:0:0_12:0:0_1574/F	0	0.40962013858632895	1
NC_039553.1_11290_11780_8:0:0_12:0:0_1348/R	0	0.3781645415202242	1
NC_039553.1_11304_11780_7:0:0_14:0:0_13ae/R	0	0.5075443630367447	1
NC_039553.1_11312_11780_9:0:0_6:0:0_17a0/R	0	0.34838023528312856	1
NC_039553.1_11247_11781_4:0:0_5:0:0_1ab2/R	0	0.3513520724210575	1
NC_039553.1_11633_12076_8:0:0_9:0:0_6af/F	0	0.34619510584641483	1
NC_039553.1_11258_11782_14:0:0_3:0:0_22b0/R	0	0.3513520724210575	1
NC_039553.1_11634_12069_7:0:0_7:0:0_18b8/F	0	0.3513520724210575	1
NC_039553.1_11258_11784_6:0:0_13:0:0_434/R	0	0.3513520724210575	1
NC_039553.1_11268_11784_2:0:0_8:0:0_949/R	0	0.3513520724210575	1
NC_039553.1_11302_11784_4:0:0_6:0:0_1b00/R	0	0.3513520724210575	1
NC_039553.1_11280_11786_9:0:0_5:0:0_17c4/R	0	0.40962013858632895	1
NC_039553.1_11297_11786_9:0:0_4:0:0_1a0b/R	0	0.40962013858632895	1
NC_039553.1_11343_11787_12:0:0_7:0:0_22b3/R	0	0.3513520724210575	1
NC_039553.1_11639_12126_11:0:0_7:0:0_6d2/F	0	0.3513520724210575	1
NC_039553.1_11362_11788_3:0:0_6:0:0_548/R	0	0.3513520724210575	1
NC_039553.1_11379_11788_2:0:0_7:0:0_a0b/R	0	0.3513520724210575	1
NC_039553.1_11335_11789_8:0:0_7:0:0_116e/R	0	0.3513520724210575	1
NC_039553.1_11641_12128_6:0:0_5:0:0_19c7/F	0	0.3513520724210575	1
NC_039553.1_11642_12102_10:0:0_8:0:0_da8/F	0	0.36857254893217245	1
NC_039553.1_11642_12170_11:0:0_6:0:0_f2f/F	0	0.6191459719347774	-1
NC_039553.1_11308_11791_7:0:0_13:0:0_3b/R	0	0.40962013858632895	1
NC_039553.1_11287_11791_6:0:0_13:0:0_e1a/R	0	0.36857254893217245	1
NC_039553.1_11199_11791_10:0:0_10:0:0_19af/R	0	0.36857254893217245	1
NC_039553.1_11643_12120_9:0:0_8:0:0_a4c/F	0	0.3513520724210575	1
NC_039553.1_11643_12054_9:0:0_12:0:0_24b0/F	0	0.445688555097202	1
NC_039553.1_11282_11782_10:0:0_14:0:0_b58/R	0	0.5288153256891593	1
NC_039553.1_11644_12155_4:0:0_12:0:0_6aa/F	0	0.3513520724210575	1
NC_039553.1_11646_12056_7:0:0_9:0:0_ff1/F	0	0.3513520724210575	1
NC_039553.1_11245_11795_10:0:0_4:0:0_132/R	0	0.3513520724210575	1
NC_039553.1_11295_11796_6:0:0_10:0:0_12f2/R	0	0.36857254893217245	1
NC_039553.1_11649_12037_11:0:0_5:0:0_12ab/F	0	0.3484920515926947	1
NC_039553.1_11649_12095_10:0:0_4:0:0_16da/F	0	0.3513520724210575	1
NC_039553.1_11649_12138_3:0:0_7:0:0_1847/F	0	0.3513520724210575	1
NC_039553.1_11318_11798_14:0:0_7:0:0_1184/R	0	0.3513520724210575	1
NC_039553.1_11650_12150_6:0:0_4:0:0_946/F	0	0.36857254893217245	1
NC_039553.1_11650_12169_8:0:0_9:0:0_177e/F	0	0.36857254893217245	1
NC_039553.1_11650_12129_11:0:0_9:0:0_1b4c/F	0	0.3513520724210575	1
NC_039553.1_11262_11799_8:0:0_3:0:0_234e/R	0	0.36857254893217245	1
NC_039553.1_11651_12103_8:0:0_5:0:0_2064/F	0	0.3513520724210575	1
NC_039553.1_11308_11800_4:0:0_11:0:0_238b/R	0	0.3463191724289499	1
NC_039553.1_11652_12182_10:0:0_4:0:0_3a4/F	0	0.3513520724210575	1
NC_039553.1_11344_11801_4:0:0_6:0:0_d7c/R	0	0.3513520724210575	1
NC_039553.1_11653_12186_11:0:0_9:0:0_f45/F	0	0.4084618857955118	1
NC_039553.1_11189_11802_12:0:0_8:0:0_66a/R	0	0.40962013858632895	1
NC_039553.1_11274_11808_1:0:0_7:0:0_980/R	0	0.36857254893217245	1
NC_039553.1_11280_11808_8:0:0_12:0:0_22c7/R	0	0.3713407146808087	1
NC_039553.1_11234_11809_11:0:0_9:0:0_23fb/R	0	0.34619510584641483	1
NC_039553.1_11661_12116_10:0:0_5:0:0_14f3/F	0	0.3483020463168729	1
NC_039553.1_11661_12193_10:0:0_10:0:0_1c93/F	0	0.3463191724289499	1
NC_039553.1_11662_12157_7:0:0_12:0:0_c75/F	0	0.34619510584641483	1
NC_039553.1_11402_11812_11:0:0_4:0:0_39a/R	0	0.41975731181281734	1
NC_039553.1_11305_11813_5:0:0_6:0:0_de3/R	0	0.4200166368271171	1
NC_039553.1_11666_12171_5:0:0_9:0:0_3/F	0	0.41862903607792495	1
NC_039553.1_11666_12113_8:0:0_10:0:0_d7/F	0	0.3513520724210575	1
NC_039553.1_11667_12117_10:0:0_11:0:0_1b48/F	0	0.4457023223469342	1
NC_039553.1_11382_11816_8:0:0_9:0:0_2038/R	0	0.4457023223469342	1
NC_039553.1_11668_12191_3:0:0_7:0:0_1db6/F	0	0.41775777585938595	1
NC_039553.1_11376_11818_4:0:0_3:0:0_23b/R	0	0.34838023528312856	1
NC_039553.1_11671_12030_4:0:0_7:0:0_552/F	0	0.4637166097215708	1
NC_039553.1_11675_12197_9:0:0_2:0:0_260/F	0	0.477638407670713	1
NC_039553.1_11676_12161_9:0:0_6:0:0_176a/F	0	0.35439880771177135	1
NC_039553.1_11369_11825_9:0:0_12:0:0_12bc/R	0	0.39882294838268856	1
NC_039553.1_11677_12160_6:0:0_8:0:0_19f3/F	0	0.38015645940550713	1
NC_039553.1_11236_11829_10:0:0_9:0:0_d0c/R	0	0.354202355895186	1
NC_039553.1_11352_11829_3:0:0_10:0:0_1259/R	0	0.3513520724210575	1
NC_039553.1_11681_12127_6:0:0_9:0:0_209f/F	0	0.3484920515926947	1
NC_039553.1_11241_11830_6:0:0_6:0:0_de8/R	0	0.3513520724210575	1
NC_039553.1_11682_12143_8:0:0_9:0:0_246e/F	0	0.3671300200866146	1
NC_039553.1_11684_12219_9:0:0_7:0:0_20ef/F	0	0.4015760054579832	1
NC_039553.1_11685_12129_6:0:0_7:0:0_679/F	0	0.34619510584641483	1
NC_039553.1_11685_12184_5:0:0_6:0:0_1286/F	0	0.34619510584641483	1
NC_039553.1_11686_12129_7:0:0_5:0:0_18a0/F	0	0.40506049095034063	1
NC_039553.1_11686_12159_5:0:0_6:0:0_1f32/F	0	0.3967454939727885	1
NC_039553.1_11256_11835_5:0:0_6:0:0_1f97/R	0	0.4015760054579832	1
NC_039553.1_11688_12058_8:0:0_10:0:0_2687/F	0	0.3618904823689404	1
NC_039553.1_11320_11839_9:0:0_4:0:0_1ae0/R	0	0.34838023528312856	1
NC_039553.1_11691_12195_8:0:0_7:0:0_ba1/F	0	0.36857254893217245	1
NC_039553.1_11693_12221_4:0:0_4:0:0_1f41/F	0	0.3484920515926947	1
NC_039553.1_11695_12259_10:0:0_5:0:0_2405/F	0	0.3484920515926947	1
NC_039553.1_11292_11844_8:0:0_11:0:0_d2c/R	0	0.3483020463168729	1
NC_039553.1_11698_12158_11:0:0_5:0:0_1414/F	0	0.4015760054579832	1
NC_039553.1_11246_11848_7:0:0_13:0:0_1d21/R	0	0.47849251069194426	1
NC_039553.1_11388_11849_9:0:0_6:0:0_119/R	0	0.3644171016454537	1
NC_039553.1_11701_12244_6:0:0_4:0:0_1494/F	0	0.36202017373268663	1
NC_039553.1_11702_12179_6:0:0_5:0:0_2025/F	0	0.3484920515926947	1
NC_039553.1_11337_11851_10:0:0_6:0:0_231f/R	0	0.35439880771177135	1
NC_039553.1_11703_12185_11:0:0_5:0:0_b06/F	0	0.34619510584641483	1
NC_039553.1_11703_12177_8:0:0_7:0:0_18bc/F	0	0.3464111561964423	1
NC_039553.1_11704_12315_10:0:0_4:0:0_ff0/F	0	0.3642477002966121	1
NC_039553.1_11355_11853_4:0:0_12:0:0_915/R	0	0.3713407146808087	1
NC_039553.1_11450_11854_8:0:0_12:0:0_826/R	0	0.3483020463168729	1
NC_039553.1_11302_11854_6:0:0_9:0:0_dc1/R	0	0.4457023223469342	1
NC_039553.1_11393_11855_9:0:0_5:0:0_2382/R	0	0.40427637947184053	1
NC_039553.1_11440_11855_6:0:0_16:0:0_2652/R	0	0.40962013858632895	1
NC_039553.1_11707_12149_6:0:0_5:0:0_12e9/F	0	0.5116371035805042	1
NC_039553.1_11707_12146_8:0:0_12:0:0_1955/F	0	0.34809843568484755	1
NC_039553.1_11399_11856_7:0:0_8:0:0_ce9/R	0	0.3463191724289499	1
NC_039553.1_11708_12148_8:0:0_15:0:0_179a/F	0	0.3618904823689404	1
NC_039553.1_11361_11857_2:0:0_9:0:0_1acd/R	0	0.3483020463168729	1
NC_039553.1_11357_11857_7:0:0_8:0:0_1e42/R	0	0.3991417266142363	1
NC_039553.1_11710_12224_6:0:0_4:0:0_1512/F	0	0.34619510584641483	1
NC_039553.1_11710_12130_9:0:0_8:0:0_177d/F	0	0.3513520724210575	1
NC_039553.1_11311_11859_9:0:0_12:0:0_1973/R	0	0.4169946166271246	1
NC_039553.1_11713_12257_7:0:0_6:0:0_1ee0/F	0	0.34619510584641483	1
NC_039553.1_11392_11862_6:0:0_11:0:0_1f93/R	0	0.37292922098993775	1
NC_039553.1_11303_11863_8:0:0_7:0:0_26e2/R	0	0.34619510584641483	1
NC_039553.1_11324_11864_10:0:0_10:0:0_b81/R	0	0.3644171016454537	1
NC_039553.1_11716_12261_5:0:0_9:0:0_8dd/F	0	0.34619510584641483	1
NC_039553.1_11404_11865_3:0:0_6:0:0_66d/R	0	0.3513520724210575	1
NC_039553.1_11345_11867_12:0:0_6:0:0_309/R	0	0.3464111561964423	1
NC_039553.1_11432_11867_5:0:0_5:0:0_4ba/R	0	0.3513520724210575	1
NC_039553.1_11720_12207_6:0:0_7:0:0_1c94/F	0	0.36202017373268663	1
NC_039553.1_11290_11869_5:0:0_5:0:0_a8e/R	0	0.36857254893217245	1
NC_039553.1_11306_11871_10:0:0_7:0:0_659/R	0	0.3513520724210575	1
NC_039553.1_11331_11872_4:0:0_5:0:0_16c8/R	0	0.3513520724210575	1
NC_039553.1_11726_12220_8:0:0_16:0:0_f14/F	0	0.40962013858632895	1
NC_039553.1_11726_12308_8:0:0_7:0:0_242d/F	0	0.40962013858632895	1
NC_039553.1_11727_12173_5:0:0_7:0:0_1372/F	0	0.3513520724210575	1
NC_039553.1_11389_11876_8:0:0_8:0:0_ee1/R	0	0.6070120659963334	-1
NC_039553.1_11324_11878_8:0:0_6:0:0_2c2/R	0	0.3463191724289499	1
NC_039553.1_11309_11875_6:0:0_10:0:0_1796/R	0	0.6249564756048068	-1
NC_039553.1_11329_11879_8:0:0_9:0:0_8d2/R	0	0.36857254893217245	1
NC_039553.1_11364_11879_6:0:0_6:0:0_1f29/R	0	0.36857254893217245	1
NC_039553.1_11398_11879_15:0:0_5:0:0_2532/R	0	0.36857254893217245	1
NC_039553.1_11429_11880_10:0:0_3:0:0_1561/R	0	0.3463191724289499	1
NC_039553.1_11732_12213_7:0:0_12:0:0_1da3/F	0	0.3463191724289499	1
NC_039553.1_11319_11881_9:0:0_6:0:0_d69/R	0	0.3513520724210575	1
NC_039553.1_11733_12358_7:0:0_14:0:0_14dc/F	0	0.6070120659963334	-1
NC_039553.1_11381_11882_14:0:0_8:0:0_426/R	0	0.6070120659963334	-1
NC_039553.1_11734_12269_6:0:0_11:0:0_b69/F	0	0.3620832717231562	1
NC_039553.1_11734_12101_11:0:0_6:0:0_cef/F	0	0.3463191724289499	1
NC_039553.1_11391_11883_7:0:0_5:0:0_61b/R	0	0.36857254893217245	1
NC_039553.1_11363_11883_10:0:0_10:0:0_166b/R	0	0.3642477002966121	1
NC_039553.1_11343_11883_5:0:0_3:0:0_24a1/R	0	0.36323921724366254	1
NC_039553.1_11312_11884_4:0:0_1:0:0_c92/R	0	0.3464111561964423	1
NC_039553.1_11401_11884_5:0:0_8:0:0_1751/R	0	0.3483020463168729	1
NC_039553.1_11736_12273_8:0:0_9:0:0_10ae/F	0	0.40427637947184053	1
NC_039553.1_11736_12234_8:0:0_9:0:0_180f/F	0	0.40962013858632895	1
NC_039553.1_11737_12216_10:0:0_8:0:0_1686/F	0	0.5211801889676316	1
NC_039553.1_11737_12268_4:0:0_7:0:0_2344/F	0	0.3463191724289499	1
NC_039553.1_11405_11886_4:0:0_9:0:0_ef/R	0	0.3513520724210575	1
NC_039553.1_11738_12226_8:0:0_11:0:0_927/F	0	0.4587406793761063	1
NC_039553.1_11444_11888_4:0:0_6:0:0_e50/R	0	0.40427637947184053	1
NC_039553.1_11740_12289_8:0:0_9:0:0_68/F	0	0.3483020463168729	1
NC_039553.1_11740_12280_9:0:0_6:0:0_167d/F	0	0.354202355895186	1
NC_039553.1_11743_12234_9:0:0_5:0:0_1548/F	0	0.3464111561964423	1
NC_039553.1_11451_11892_9:0:0_6:0:0_1151/R	0	0.3540437334945099	1
NC_039553.1_11302_11893_9:0:0_5:0:0_1cad/R	0	0.3463191724289499	1
NC_039553.1_11243_11894_5:0:0_13:0:0_331/R	0	0.4523642408088318	1
NC_039553.1_11418_11894_4:0:0_8:0:0_1e26/R	0	0.3464111561964423	1
NC_039553.1_11459_11895_10:0:0_11:0:0_2e5/R	0	0.3463191724289499	1
NC_039553.1_11748_12302_9:0:0_3:0:0_189b/F	0	0.4041315500982631	1
NC_039553.1_11750_12209_5:0:0_6:0:0_1d85/F	0	0.34809843568484755	1
NC_039553.1_11433_11899_8:0:0_10:0:0_c60/R	0	0.3464111561964423	1
NC_039553.1_11751_12425_15:0:0_6:0:0_2266/F	0	0.4199947971458648	1
NC_039553.1_11751_12234_3:0:0_8:0:0_2625/F	0	0.4200166368271171	1
NC_039553.1_11752_12281_4:0:0_4:0:0_100d/F	0	0.4199947971458648	1
NC_039553.1_11441_11901_2:0:0_13:0:0_9e8/R	0	0.3781645415202242	1
NC_039553.1_11379_11901_7:0:0_9:0:0_1e4f/R	0	0.4251143597198929	1
NC_039553.1_11417_11901_6:0:0_5:0:0_2598/R	0	0.4278725181088966	1
NC_039553.1_11753_12239_6:0:0_5:0:0_2274/F	0	0.4200166368271171	1
NC_039553.1_11754_12145_7:0:0_8:0:0_4c0/F	0	0.3483020463168729	1
NC_039553.1_11754_12233_10:0:0_4:0:0_113d/F	0	0.4200166368271171	1
NC_039553.1_11757_12219_6:0:0_6:0:0_38c/F	0	0.3464111561964423	1
NC_039553.1_11757_12285_7:0:0_5:0:0_2137/F	0	0.3484920515926947	1
NC_039553.1_11411_11907_11:0:0_6:0:0_b62/R	0	0.3540552807502347	1
NC_039553.1_11759_12332_8:0:0_8:0:0_75/F	0	0.36219669442185676	1
NC_039553.1_11760_12242_10:0:0_7:0:0_161b/F	0	0.3513520724210575	1
NC_039553.1_11456_11909_6:0:0_7:0:0_1ebe/R	0	0.3540552807502347	1
NC_039553.1_11761_12235_4:0:0_10:0:0_21a/F	0	0.40427637947184053	1
NC_039553.1_11761_12258_7:0:0_9:0:0_a02/F	0	0.40427637947184053	1
NC_039553.1_11763_12196_8:0:0_8:0:0_187b/F	0	0.354202355895186	1
NC_039553.1_11767_12335_8:0:0_10:0:0_106a/F	0	0.34619510584641483	1
NC_039553.1_11767_12201_5:0:0_4:0:0_226f/F	0	0.4312322660694902	1
NC_039553.1_11409_11917_11:0:0_5:0:0_22ea/R	0	0.3540552807502347	1
NC_039553.1_11769_12206_8:0:0_7:0:0_1e18/F	0	0.35439880771177135	1
NC_039553.1_11400_11918_5:0:0_4:0:0_1cda/R	0	0.3463191724289499	1
NC_039553.1_11770_12226_6:0:0_8:0:0_1e9e/F	0	0.4200166368271171	1
NC_039553.1_11471_11920_9:0:0_6:0:0_356/R	0	0.4200852123315772	1
NC_039553.1_11420_11916_10:0:0_10:0:0_16bb/R	0	0.6154320509124293	-1
NC_039553.1_11773_12384_10:0:0_6:0:0_10ad/F	0	0.3667423281067807	1
NC_039553.1_11444_11922_4:0:0_6:0:0_43f/R	0	0.3483020463168729	1
NC_039553.1_11775_12203_9:0:0_8:0:0_790/F	0	0.34804660678308225	1
NC_039553.1_11778_12231_12:0:0_12:0:0_230/F	0	0.3667423281067807	1
NC_039553.1_11778_12328_6:0:0_7:0:0_964/F	0	0.3540552807502347	1
NC_039553.1_11778_12250_7:0:0_13:0:0_1f6b/F	0	0.354202355895186	1
NC_039553.1_11454_11928_6:0:0_9:0:0_1332/R	0	0.3644171016454537	1
NC_039553.1_11396_11928_10:0:0_6:0:0_233f/R	0	0.38457476995267764	1
NC_039553.1_11397_11929_2:0:0_9:0:0_116a/R	0	0.3484920515926947	1
NC_039553.1_11400_11930_6:0:0_14:0:0_428/R	0	0.45016072523019324	1
NC_039553.1_11407_11930_7:0:0_4:0:0_a5b/R	0	0.34838023528312856	1
NC_039553.1_11355_11930_6:0:0_14:0:0_1bc1/R	0	0.34809843568484755	1
NC_039553.1_11380_11932_6:0:0_6:0:0_58/R	0	0.4199947971458648	1
NC_039553.1_11396_11932_6:0:0_11:0:0_d60/R	0	0.4251143597198929	1
NC_039553.1_11787_12344_11:0:0_8:0:0_95f/F	0	0.40843730872828804	1
NC_039553.1_11401_11937_8:0:0_6:0:0_ef0/R	0	0.3484920515926947	1
NC_039553.1_11789_12284_11:0:0_9:0:0_b96/F	0	0.4242642201863022	1
NC_039553.1_11791_12169_9:0:0_5:0:0_70e/F	0	0.3540552807502347	1
NC_039553.1_11419_11940_5:0:0_8:0:0_106e/R	0	0.4469352664173387	1
NC_039553.1_11794_12287_9:0:0_8:0:0_1cb5/F	0	0.5611567396080362	1
NC_039553.1_11491_11944_7:0:0_9:0:0_bb2/R	0	0.3668974905869425	1
NC_039553.1_11556_11945_5:0:0_6:0:0_1674/R	0	0.604205352470538	1
NC_039553.1_11428_11945_7:0:0_2:0:0_1aab/R	0	0.3713407146808087	1
NC_039553.1_11797_12346_8:0:0_7:0:0_a4b/F	0	0.3483020463168729	1
NC_039553.1_11797_12251_14:0:0_3:0:0_1614/F	0	0.5819748245231086	1
NC_039553.1_11532_11946_6:0:0_5:0:0_259a/R	0	0.36669849554854445	1
NC_039553.1_11798_12321_6:0:0_8:0:0_1f75/F	0	0.3713407146808087	1
NC_039553.1_11799_12234_6:0:0_6:0:0_220b/F	0	0.3968067208327301	1
NC_039553.1_11800_12317_7:0:0_3:0:0_ec4/F	0	0.3620832717231562	1
NC_039553.1_11482_11949_6:0:0_10:0:0_abc/R	0	0.3713407146808087	1
NC_039553.1_11451_11950_5:0:0_7:0:0_1dd6/R	0	0.354202355895186	1
NC_039553.1_11470_11953_2:0:0_6:0:0_204b/R	0	0.3484920515926947	1
NC_039553.1_11807_12357_9:0:0_9:0:0_19a5/F	0	0.42864272916759544	1
NC_039553.1_11807_12316_4:0:0_3:0:0_1f1b/F	0	0.36416347085754325	1
NC_039553.1_11458_11956_2:0:0_10:0:0_2635/R	0	0.34619510584641483	1
NC_039553.1_11416_11957_7:0:0_7:0:0_259/R	0	0.36416347085754325	1
NC_039553.1_11475_11957_9:0:0_5:0:0_1801/R	0	0.34838023528312856	1
NC_039553.1_11444_11957_4:0:0_6:0:0_1d82/R	0	0.34809843568484755	1
NC_039553.1_11809_12269_7:0:0_14:0:0_3e8/F	0	0.34619510584641483	1
NC_039553.1_11422_11958_8:0:0_6:0:0_8f2/R	0	0.3513520724210575	1
NC_039553.1_11349_11962_5:0:0_8:0:0_11eb/R	0	0.36420700039676307	1
NC_039553.1_11814_12351_4:0:0_9:0:0_4f9/F	0	0.35352708717539494	1
NC_039553.1_11815_12275_13:0:0_8:0:0_117c/F	0	0.45030520906110283	1
NC_039553.1_11429_11964_8:0:0_9:0:0_1e8/R	0	0.3751703947233092	1
NC_039553.1_11816_12291_6:0:0_6:0:0_333/F	0	0.4416944364161898	1
NC_039553.1_11816_12210_10:0:0_8:0:0_3fc/F	0	0.5032599208280321	1
NC_039553.1_11817_12270_11:0:0_5:0:0_aa/F	0	0.36416347085754325	1
NC_039553.1_11818_12265_11:0:0_10:0:0_2086/F	0	0.4044957667740329	1
NC_039553.1_11482_11967_8:0:0_3:0:0_d47/R	0	0.4416944364161898	1
NC_039553.1_11436_11962_8:0:0_7:0:0_1685/R	0	0.6274011076514314	-1
NC_039553.1_11820_12264_7:0:0_7:0:0_1537/F	0	0.35408793453882437	1
NC_039553.1_11820_12316_10:0:0_6:0:0_2201/F	0	0.3697312272876582	1
NC_039553.1_11820_12338_10:0:0_8:0:0_2350/F	0	0.42492125754983007	1
NC_039553.1_11426_11970_10:0:0_5:0:0_21b8/R	0	0.3935084997771436	1
NC_039553.1_11444_11971_7:0:0_4:0:0_24bd/R	0	0.35373578788662574	1
NC_039553.1_11824_12283_4:0:0_8:0:0_22ec/F	0	0.36857254893217245	1
NC_039553.1_11441_11973_6:0:0_7:0:0_1b23/R	0	0.36857254893217245	1
NC_039553.1_11492_11976_7:0:0_4:0:0_16cd/R	0	0.36420700039676307	1
NC_039553.1_11511_11976_7:0:0_7:0:0_229c/R	0	0.38010148602149757	1
NC_039553.1_11829_12299_8:0:0_6:0:0_24f4/F	0	0.3537919228080089	1
NC_039553.1_11830_12244_4:0:0_9:0:0_14c8/F	0	0.3697312272876582	1
NC_039553.1_11831_12346_8:0:0_5:0:0_624/F	0	0.3747181063420016	1
NC_039553.1_11833_12336_6:0:0_12:0:0_253a/F	0	0.35998210767853756	1
NC_039553.1_11834_12269_7:0:0_6:0:0_660/F	0	0.3484920515926947	1
NC_039553.1_11834_12340_7:0:0_10:0:0_eeb/F	0	0.35408793453882437	1
NC_039553.1_11834_12313_5:0:0_3:0:0_14cc/F	0	0.34838023528312856	1
NC_039553.1_11834_12382_5:0:0_12:0:0_2671/F	0	0.3697369422358031	1
NC_039553.1_11538_11983_5:0:0_5:0:0_2476/R	0	0.35373578788662574	1
NC_039553.1_11837_12355_8:0:0_7:0:0_30f/F	0	0.35439880771177135	1
NC_039553.1_11837_12321_6:0:0_5:0:0_1dc3/F	0	0.3513520724210575	1
NC_039553.1_11557_11987_7:0:0_6:0:0_1610/R	0	0.3484920515926947	1
NC_039553.1_11840_12372_10:0:0_10:0:0_7cc/F	0	0.354202355895186	1
NC_039553.1_11841_12304_12:0:0_6:0:0_1c81/F	0	0.4134893075765015	1
NC_039553.1_11554_11990_7:0:0_10:0:0_b9c/R	0	0.34619510584641483	1
NC_039553.1_11600_11990_11:0:0_7:0:0_19b6/R	0	0.3667423281067807	1
NC_039553.1_11475_11991_0:0:0_6:0:0_e45/R	0	0.34772184847166404	1
NC_039553.1_11442_11991_7:0:0_5:0:0_1477/R	0	0.34838023528312856	1
NC_039553.1_11843_12258_5:0:0_9:0:0_1d74/F	0	0.34906723719388016	1
NC_039553.1_11570_11992_7:0:0_10:0:0_392/R	0	0.3484920515926947	1
NC_039553.1_11844_12398_11:0:0_4:0:0_c6f/F	0	0.3781645415202242	1
NC_039553.1_11591_11993_7:0:0_9:0:0_1b7/R	0	0.35408793453882437	1
NC_039553.1_11545_11993_5:0:0_14:0:0_557/R	0	0.5116803026586996	1
NC_039553.1_11457_11993_7:0:0_6:0:0_144b/R	0	0.34838023528312856	1
NC_039553.1_11845_12344_10:0:0_3:0:0_9d1/F	0	0.40962013858632895	1
NC_039553.1_11845_12306_5:0:0_10:0:0_14fe/F	0	0.40962013858632895	1
NC_039553.1_11467_11994_10:0:0_7:0:0_26d/R	0	0.4325212633031851	1
NC_039553.1_11466_11994_7:0:0_8:0:0_2243/R	0	0.40962013858632895	1
NC_039553.1_11846_12316_8:0:0_8:0:0_5a1/F	0	0.3484920515926947	1
NC_039553.1_11843_12320_9:0:0_10:0:0_605/F	0	0.6122797021885822	-1
NC_039553.1_11551_11995_7:0:0_9:0:0_28d/R	0	0.3467238616204011	1
NC_039553.1_11548_11995_9:0:0_9:0:0_5c7/R	0	0.36420700039676307	1
NC_039553.1_11847_12389_8:0:0_7:0:0_409/F	0	0.3513520724210575	1
